Year,Month,Day,Date,Percipitation (m3/s),Obs Streamflow (m3/s),PET (m3/s)
1978.0,6.0,22.0,1978-06-22,0.0,0.015000000000000001,1.3718123861566485
1978.0,6.0,23.0,1978-06-23,0.0,0.015000000000000001,1.3718123861566485
1978.0,6.0,24.0,1978-06-24,0.0,0.017,1.3718123861566485
1978.0,6.0,25.0,1978-06-25,0.0,0.016,1.3718123861566485
1978.0,6.0,26.0,1978-06-26,12.552083333333334,0.017,1.3718123861566485
1978.0,6.0,27.0,1978-06-27,21.47800925925926,0.17300000000000001,1.3718123861566485
1978.0,6.0,28.0,1978-06-28,0.0,0.10800000000000001,1.3718123861566485
1978.0,6.0,29.0,1978-06-29,0.0,0.083,1.3718123861566485
1978.0,6.0,30.0,1978-06-30,0.0,0.05,1.3718123861566485
1978.0,7.0,1.0,1978-07-01,0.0,0.039,1.3718123861566485
1978.0,7.0,2.0,1978-07-02,26.21990740740741,0.05,1.3718123861566485
1978.0,7.0,3.0,1978-07-03,14.225694444444441,0.46900000000000003,1.3718123861566485
1978.0,7.0,4.0,1978-07-04,6.97337962962963,0.39299999999999996,1.3718123861566485
1978.0,7.0,5.0,1978-07-05,6.4155092592592595,0.177,1.3718123861566485
1978.0,7.0,6.0,1978-07-06,46.861111111111114,5.516,1.3718123861566485
1978.0,7.0,7.0,1978-07-07,0.0,1.1440000000000001,1.3718123861566485
1978.0,7.0,8.0,1978-07-08,0.0,0.46,1.3718123861566485
1978.0,7.0,9.0,1978-07-09,0.0,0.339,1.3718123861566485
1978.0,7.0,10.0,1978-07-10,0.0,0.28400000000000003,1.3718123861566485
1978.0,7.0,11.0,1978-07-11,5.020833333333333,0.231,1.3718123861566485
1978.0,7.0,12.0,1978-07-12,0.0,0.242,1.3718123861566485
1978.0,7.0,13.0,1978-07-13,2.2314814814814814,0.223,1.3718123861566485
1978.0,7.0,14.0,1978-07-14,0.8368055555555556,0.37400000000000005,1.3718123861566485
1978.0,7.0,15.0,1978-07-15,0.0,0.238,1.3718123861566485
1978.0,7.0,16.0,1978-07-16,0.0,0.184,1.3718123861566485
1978.0,7.0,17.0,1978-07-17,5.299768518518518,0.156,1.3718123861566485
1978.0,7.0,18.0,1978-07-18,9.762731481481481,0.136,1.3718123861566485
1978.0,7.0,19.0,1978-07-19,0.0,0.645,1.3718123861566485
1978.0,7.0,20.0,1978-07-20,1.6736111111111112,0.578,1.3718123861566485
1978.0,7.0,21.0,1978-07-21,0.0,0.399,1.3718123861566485
1978.0,7.0,22.0,1978-07-22,12.552083333333334,0.42599999999999993,1.3718123861566485
1978.0,7.0,23.0,1978-07-23,14.50462962962963,2.2390000000000003,1.3718123861566485
1978.0,7.0,24.0,1978-07-24,0.8368055555555556,1.2349999999999999,1.3718123861566485
1978.0,7.0,25.0,1978-07-25,0.0,0.691,1.3718123861566485
1978.0,7.0,26.0,1978-07-26,5.578703703703703,0.516,1.3718123861566485
1978.0,7.0,27.0,1978-07-27,0.0,0.806,1.3718123861566485
1978.0,7.0,28.0,1978-07-28,0.0,0.9110000000000001,1.3718123861566485
1978.0,7.0,29.0,1978-07-29,0.0,0.7,1.3718123861566485
1978.0,7.0,30.0,1978-07-30,0.0,0.415,1.3718123861566485
1978.0,7.0,31.0,1978-07-31,0.0,0.345,1.3718123861566485
1978.0,8.0,1.0,1978-08-01,0.0,0.275,2.0577185792349724
1978.0,8.0,2.0,1978-08-02,0.0,0.23,2.0577185792349724
1978.0,8.0,3.0,1978-08-03,0.0,0.215,2.0577185792349724
1978.0,8.0,4.0,1978-08-04,0.0,0.21,2.0577185792349724
1978.0,8.0,5.0,1978-08-05,15.899305555555555,0.2,2.0577185792349724
1978.0,8.0,6.0,1978-08-06,17.572916666666668,3.309,2.0577185792349724
1978.0,8.0,7.0,1978-08-07,25.104166666666668,8.065000000000001,2.0577185792349724
1978.0,8.0,8.0,1978-08-08,4.462962962962963,2.412,2.0577185792349724
1978.0,8.0,9.0,1978-08-09,0.0,1.315,2.0577185792349724
1978.0,8.0,10.0,1978-08-10,1.3946759259259258,0.822,2.0577185792349724
1978.0,8.0,11.0,1978-08-11,0.0,0.639,2.0577185792349724
1978.0,8.0,12.0,1978-08-12,13.94675925925926,1.6460000000000001,2.0577185792349724
1978.0,8.0,13.0,1978-08-13,0.0,2.505,2.0577185792349724
1978.0,8.0,14.0,1978-08-14,0.0,0.843,2.0577185792349724
1978.0,8.0,15.0,1978-08-15,0.0,0.6040000000000001,2.0577185792349724
1978.0,8.0,16.0,1978-08-16,0.0,0.465,2.0577185792349724
1978.0,8.0,17.0,1978-08-17,0.0,0.371,2.0577185792349724
1978.0,8.0,18.0,1978-08-18,2.7893518518518516,0.34900000000000003,2.0577185792349724
1978.0,8.0,19.0,1978-08-19,13.109953703703704,1.6769999999999998,2.0577185792349724
1978.0,8.0,20.0,1978-08-20,3.6261574074074074,1.351,2.0577185792349724
1978.0,8.0,21.0,1978-08-21,0.0,1.501,2.0577185792349724
1978.0,8.0,22.0,1978-08-22,1.9525462962962963,0.815,2.0577185792349724
1978.0,8.0,23.0,1978-08-23,0.0,1.063,2.0577185792349724
1978.0,8.0,24.0,1978-08-24,0.0,0.439,2.0577185792349724
1978.0,8.0,25.0,1978-08-25,0.0,0.326,2.0577185792349724
1978.0,8.0,26.0,1978-08-26,0.0,0.28700000000000003,2.0577185792349724
1978.0,8.0,27.0,1978-08-27,0.0,0.254,2.0577185792349724
1978.0,8.0,28.0,1978-08-28,0.0,0.21800000000000003,2.0577185792349724
1978.0,8.0,29.0,1978-08-29,0.0,0.195,2.0577185792349724
1978.0,8.0,30.0,1978-08-30,0.0,0.18100000000000002,2.0577185792349724
1978.0,8.0,31.0,1978-08-31,0.0,0.167,2.0577185792349724
1978.0,9.0,1.0,1978-09-01,0.0,0.152,3.429530965391621
1978.0,9.0,2.0,1978-09-02,0.0,0.13999999999999999,3.429530965391621
1978.0,9.0,3.0,1978-09-03,15.341435185185185,0.14400000000000002,3.429530965391621
1978.0,9.0,4.0,1978-09-04,1.9525462962962963,0.9079999999999999,3.429530965391621
1978.0,9.0,5.0,1978-09-05,0.0,0.679,3.429530965391621
1978.0,9.0,6.0,1978-09-06,9.762731481481481,0.364,3.429530965391621
1978.0,9.0,7.0,1978-09-07,0.0,0.424,3.429530965391621
1978.0,9.0,8.0,1978-09-08,1.3946759259259258,0.27999999999999997,3.429530965391621
1978.0,9.0,9.0,1978-09-09,0.0,0.215,3.429530965391621
1978.0,9.0,10.0,1978-09-10,0.0,0.199,3.429530965391621
1978.0,9.0,11.0,1978-09-11,0.0,0.17800000000000002,3.429530965391621
1978.0,9.0,12.0,1978-09-12,13.94675925925926,0.165,3.429530965391621
1978.0,9.0,13.0,1978-09-13,25.104166666666668,1.9890000000000003,3.429530965391621
1978.0,9.0,14.0,1978-09-14,4.184027777777778,3.258,3.429530965391621
1978.0,9.0,15.0,1978-09-15,0.0,0.895,3.429530965391621
1978.0,9.0,16.0,1978-09-16,0.0,0.49,3.429530965391621
1978.0,9.0,17.0,1978-09-17,7.252314814814815,0.381,3.429530965391621
1978.0,9.0,18.0,1978-09-18,16.73611111111111,3.1069999999999998,3.429530965391621
1978.0,9.0,19.0,1978-09-19,1.3946759259259258,1.578,3.429530965391621
1978.0,9.0,20.0,1978-09-20,0.0,0.687,3.429530965391621
1978.0,9.0,21.0,1978-09-21,2.7893518518518516,0.43200000000000005,3.429530965391621
1978.0,9.0,22.0,1978-09-22,19.525462962962962,1.9279999999999997,3.429530965391621
1978.0,9.0,23.0,1978-09-23,1.6736111111111112,4.919,3.429530965391621
1978.0,9.0,24.0,1978-09-24,0.0,1.1229999999999998,3.429530965391621
1978.0,9.0,25.0,1978-09-25,0.0,0.661,3.429530965391621
1978.0,9.0,26.0,1978-09-26,8.368055555555555,0.434,3.429530965391621
1978.0,9.0,27.0,1978-09-27,1.6736111111111112,0.987,3.429530965391621
1978.0,9.0,28.0,1978-09-28,4.462962962962963,1.425,3.429530965391621
1978.0,9.0,29.0,1978-09-29,0.0,0.7210000000000001,3.429530965391621
1978.0,9.0,30.0,1978-09-30,0.0,0.3970000000000001,3.429530965391621
1978.0,10.0,1.0,1978-10-01,0.0,0.324,4.80134335154827
1978.0,10.0,2.0,1978-10-02,0.0,0.263,4.80134335154827
1978.0,10.0,3.0,1978-10-03,0.0,0.208,4.80134335154827
1978.0,10.0,4.0,1978-10-04,0.0,0.156,4.80134335154827
1978.0,10.0,5.0,1978-10-05,0.0,0.131,4.80134335154827
1978.0,10.0,6.0,1978-10-06,0.0,0.128,4.80134335154827
1978.0,10.0,7.0,1978-10-07,0.0,0.126,4.80134335154827
1978.0,10.0,8.0,1978-10-08,0.0,0.11299999999999999,4.80134335154827
1978.0,10.0,9.0,1978-10-09,0.0,0.10999999999999999,4.80134335154827
1978.0,10.0,10.0,1978-10-10,0.0,0.09700000000000002,4.80134335154827
1978.0,10.0,11.0,1978-10-11,0.0,0.08399999999999999,4.80134335154827
1978.0,10.0,12.0,1978-10-12,0.0,0.067,4.80134335154827
1978.0,10.0,13.0,1978-10-13,4.741898148148148,0.061000000000000006,4.80134335154827
1978.0,10.0,14.0,1978-10-14,2.7893518518518516,0.061000000000000006,4.80134335154827
1978.0,10.0,15.0,1978-10-15,0.0,0.060000000000000005,4.80134335154827
1978.0,10.0,16.0,1978-10-16,0.0,0.059,4.80134335154827
1978.0,10.0,17.0,1978-10-17,0.0,0.067,4.80134335154827
1978.0,10.0,18.0,1978-10-18,0.0,0.057999999999999996,4.80134335154827
1978.0,10.0,19.0,1978-10-19,0.0,0.056,4.80134335154827
1978.0,10.0,20.0,1978-10-20,0.0,0.049,4.80134335154827
1978.0,10.0,21.0,1978-10-21,0.0,0.046,4.80134335154827
1978.0,10.0,22.0,1978-10-22,0.0,0.037,4.80134335154827
1978.0,10.0,23.0,1978-10-23,0.0,0.034,4.80134335154827
1978.0,10.0,24.0,1978-10-24,0.0,0.034,4.80134335154827
1978.0,10.0,25.0,1978-10-25,5.578703703703703,0.032,4.80134335154827
1978.0,10.0,26.0,1978-10-26,0.0,0.033,4.80134335154827
1978.0,10.0,27.0,1978-10-27,0.0,0.037,4.80134335154827
1978.0,10.0,28.0,1978-10-28,0.0,0.038,4.80134335154827
1978.0,10.0,29.0,1978-10-29,0.0,0.033,4.80134335154827
1978.0,10.0,30.0,1978-10-30,0.0,0.031,4.80134335154827
1978.0,10.0,31.0,1978-10-31,0.0,0.031,4.80134335154827
1978.0,11.0,1.0,1978-11-01,0.0,0.030000000000000002,6.173155737704919
1978.0,11.0,2.0,1978-11-02,0.0,0.028,6.173155737704919
1978.0,11.0,3.0,1978-11-03,0.0,0.023999999999999997,6.173155737704919
1978.0,11.0,4.0,1978-11-04,0.0,0.023999999999999997,6.173155737704919
1978.0,11.0,5.0,1978-11-05,0.0,0.019,6.173155737704919
1978.0,11.0,6.0,1978-11-06,0.0,0.013,6.173155737704919
1978.0,11.0,7.0,1978-11-07,0.0,0.014,6.173155737704919
1978.0,11.0,8.0,1978-11-08,0.0,0.013,6.173155737704919
1978.0,11.0,9.0,1978-11-09,0.0,0.015000000000000001,6.173155737704919
1978.0,11.0,10.0,1978-11-10,0.0,0.019,6.173155737704919
1978.0,11.0,11.0,1978-11-11,0.0,0.016,6.173155737704919
1978.0,11.0,12.0,1978-11-12,0.0,0.019,6.173155737704919
1978.0,11.0,13.0,1978-11-13,0.0,0.014,6.173155737704919
1978.0,11.0,14.0,1978-11-14,0.0,0.017,6.173155737704919
1978.0,11.0,15.0,1978-11-15,0.0,0.016,6.173155737704919
1978.0,11.0,16.0,1978-11-16,0.0,0.014,6.173155737704919
1978.0,11.0,17.0,1978-11-17,0.0,0.009999999999999998,6.173155737704919
1978.0,11.0,18.0,1978-11-18,15.341435185185185,0.008,6.173155737704919
1978.0,11.0,19.0,1978-11-19,6.4155092592592595,0.022,6.173155737704919
1978.0,11.0,20.0,1978-11-20,0.5578703703703703,0.032,6.173155737704919
1978.0,11.0,21.0,1978-11-21,0.0,0.027000000000000003,6.173155737704919
1978.0,11.0,22.0,1978-11-22,0.0,0.023999999999999997,6.173155737704919
1978.0,11.0,23.0,1978-11-23,0.0,0.023,6.173155737704919
1978.0,11.0,24.0,1978-11-24,0.0,0.019,6.173155737704919
1978.0,11.0,25.0,1978-11-25,0.0,0.015000000000000001,6.173155737704919
1978.0,11.0,26.0,1978-11-26,0.0,0.007,6.173155737704919
1978.0,11.0,27.0,1978-11-27,0.0,0.004,6.173155737704919
1978.0,11.0,28.0,1978-11-28,0.0,0.0029999999999999996,6.173155737704919
1978.0,11.0,29.0,1978-11-29,4.184027777777778,0.002,6.173155737704919
1978.0,11.0,30.0,1978-11-30,4.184027777777778,0.002,6.173155737704919
1978.0,12.0,1.0,1978-12-01,0.0,0.004999999999999999,6.859061930783242
1978.0,12.0,2.0,1978-12-02,1.3946759259259258,0.0029999999999999996,6.859061930783242
1978.0,12.0,3.0,1978-12-03,0.0,0.002,6.859061930783242
1978.0,12.0,4.0,1978-12-04,4.184027777777778,0.0029999999999999996,6.859061930783242
1978.0,12.0,5.0,1978-12-05,2.7893518518518516,0.009999999999999998,6.859061930783242
1978.0,12.0,6.0,1978-12-06,0.0,0.018000000000000002,6.859061930783242
1978.0,12.0,7.0,1978-12-07,0.0,0.016,6.859061930783242
1978.0,12.0,8.0,1978-12-08,0.0,0.011,6.859061930783242
1978.0,12.0,9.0,1978-12-09,0.0,0.008,6.859061930783242
1978.0,12.0,10.0,1978-12-10,0.0,0.005999999999999999,6.859061930783242
1978.0,12.0,11.0,1978-12-11,0.0,0.0029999999999999996,6.859061930783242
1978.0,12.0,12.0,1978-12-12,0.0,0.004999999999999999,6.859061930783242
1978.0,12.0,13.0,1978-12-13,0.0,0.002,6.859061930783242
1978.0,12.0,14.0,1978-12-14,0.0,0.002,6.859061930783242
1978.0,12.0,15.0,1978-12-15,0.0,0.001,6.859061930783242
1978.0,12.0,16.0,1978-12-16,0.0,0.001,6.859061930783242
1978.0,12.0,17.0,1978-12-17,0.0,0.001,6.859061930783242
1978.0,12.0,18.0,1978-12-18,0.0,0.001,6.859061930783242
1978.0,12.0,19.0,1978-12-19,0.0,0.001,6.859061930783242
1978.0,12.0,20.0,1978-12-20,0.0,0.001,6.859061930783242
1978.0,12.0,21.0,1978-12-21,0.0,0.001,6.859061930783242
1978.0,12.0,22.0,1978-12-22,0.0,0.001,6.859061930783242
1978.0,12.0,23.0,1978-12-23,0.0,0.001,6.859061930783242
1978.0,12.0,24.0,1978-12-24,0.0,0.001,6.859061930783242
1978.0,12.0,25.0,1978-12-25,0.0,0.001,6.859061930783242
1978.0,12.0,26.0,1978-12-26,0.0,0.001,6.859061930783242
1978.0,12.0,27.0,1978-12-27,0.0,0.001,6.859061930783242
1978.0,12.0,28.0,1978-12-28,0.0,0.001,6.859061930783242
1978.0,12.0,29.0,1978-12-29,0.0,0.001,6.859061930783242
