Year,Month,Day,Date,Percipitation (m3/s),Obs Streamflow (m3/s),PET (m3/s)
1986.0,5.0,29.0,1986-05-29,0.0,0.3470154917824074,14.790528233151184
1986.0,5.0,30.0,1986-05-30,0.0,0.29001294699074076,14.790528233151184
1986.0,5.0,31.0,1986-05-31,0.0,0.26701192013888886,14.790528233151184
1986.0,6.0,1.0,1986-06-01,0.0,0.2580115184027778,11.475409836065573
1986.0,6.0,2.0,1986-06-02,0.0,0.2760123219907407,11.475409836065573
1986.0,6.0,3.0,1986-06-03,0.0,0.30501361666666665,11.475409836065573
1986.0,6.0,4.0,1986-06-04,0.0,0.2570114737268519,11.475409836065573
1986.0,6.0,5.0,1986-06-05,0.0,0.22300995578703703,11.475409836065573
1986.0,6.0,6.0,1986-06-06,0.7777777777777778,0.20700924143518518,11.475409836065573
1986.0,6.0,9.0,1986-06-09,2.333333333333333,0.20200901828703702,11.475409836065573
1986.0,6.0,10.0,1986-06-10,0.7777777777777778,0.18500825925925926,11.475409836065573
1986.0,6.0,11.0,1986-06-11,0.0,0.23401044687500003,11.475409836065573
1986.0,6.0,12.0,1986-06-12,0.0,0.2920130363425926,11.475409836065573
1986.0,6.0,13.0,1986-06-13,0.0,0.2800125005787037,11.475409836065573
1986.0,6.0,17.0,1986-06-17,59.111111111111114,0.19800883969907407,11.475409836065573
1986.0,6.0,18.0,1986-06-18,6.222222222222222,0.21700968796296297,11.475409836065573
1986.0,6.0,19.0,1986-06-19,0.0,0.2540113398148148,11.475409836065573
1986.0,6.0,23.0,1986-06-23,52.888888888888886,0.220009821875,11.475409836065573
1986.0,6.0,24.0,1986-06-24,29.555555555555557,0.21500959861111113,11.475409836065573
1986.0,6.0,25.0,1986-06-25,209.22222222222223,0.22901022372685184,11.475409836065573
1986.0,6.0,26.0,1986-06-26,90.22222222222221,0.3250145096064815,11.475409836065573
1986.0,6.0,27.0,1986-06-27,7.777777777777778,0.45702040266203703,11.475409836065573
1986.0,6.0,30.0,1986-06-30,181.99999999999997,0.44201973298611114,11.475409836065573
1986.0,7.0,1.0,1986-07-01,0.0,0.3910174561342593,12.750455373406195
1986.0,7.0,2.0,1986-07-02,26.444444444444443,0.34401535787037035,12.750455373406195
1986.0,7.0,3.0,1986-07-03,32.66666666666667,0.3540158042824074,12.750455373406195
1986.0,7.0,4.0,1986-07-04,7.0,0.3890173668981481,12.750455373406195
